Customer_id,pl_score,hl_score,cl_score,twl_score,cc_score
1091769,6,4,3,3,10
1091808,4,6,0,3,4
1091943,5,1,1,6,8
1092059,1,8,9,8,1
1092117,6,10,7,4,7
1092164,5,0,3,9,9
1092166,1,4,4,8,6
1092221,10,9,0,7,5
1092383,1,1,4,2,7
1092433,1,0,2,5,9
1092515,1,3,0,0,8
1092558,6,6,1,9,4
1092638,3,9,7,6,0
1092669,1,7,3,8,10
1092773,5,2,1,10,0
1092774,3,10,5,8,10
1092786,4,2,6,1,10
1092797,4,8,7,9,3
1092848,4,6,9,2,9
1093031,1,3,9,1,4
1093055,1,5,5,9,4
1093087,5,1,4,1,8
1093123,1,3,2,9,9
1093176,5,9,1,6,5
1093178,5,9,9,3,6
1093186,1,3,8,1,10
1093209,5,5,7,9,3
1093216,5,4,2,3,2
1093291,1,0,5,5,9
1093412,5,3,3,5,0
1093552,4,7,5,0,7
1093603,6,7,6,8,5
1093756,5,0,2,8,10
1093936,4,6,4,0,9
1093976,10,0,4,6,9
1094108,1,4,7,9,3
1094118,5,1,3,6,3
1094490,7,1,10,6,8
1094496,7,10,9,7,1
1094501,1,9,9,0,2
1094664,1,8,3,4,1
1094666,6,7,8,4,4
1094673,5,3,1,10,0
1094870,4,5,4,5,8
1094871,9,5,3,9,8
1094913,3,6,3,0,8
1094948,6,2,6,9,2
1094980,1,2,6,5,7
1095038,5,3,6,9,0
1095286,8,2,9,1,4
1095398,4,5,9,3,5
1095490,5,1,1,7,6
1095668,7,4,5,5,2
1095676,1,7,9,2,1
1095975,5,8,8,6,7
1095982,1,8,7,2,3
1096007,1,9,2,5,1
1096151,4,7,5,8,0
1096226,6,2,7,7,4
1096359,9,9,7,3,6
1096533,1,0,2,2,1
1096621,5,9,4,10,4
1096781,6,7,7,0,4
1096783,6,5,4,9,4
1096802,3,9,8,7,10
1097016,5,4,10,3,8
1097054,5,7,1,8,5
1097262,9,7,0,6,7
1097501,5,6,3,10,5
1097536,1,10,2,8,9
1097723,7,8,4,8,7
1097727,6,0,9,7,6
1097806,5,0,6,2,1
1097911,1,10,0,2,6
1098124,5,2,6,4,9
1098126,1,6,0,3,3
1098127,6,0,1,6,10
1098351,5,3,8,10,8
1098370,1,5,7,3,5
1098468,9,1,3,9,1
1098616,3,2,5,8,2
1098691,5,6,7,6,7
1098705,6,10,8,1,3
1098803,4,8,1,4,8
1099066,5,10,4,9,8
1099101,1,6,9,1,4
1099179,6,5,8,10,0
1099279,3,5,4,4,3
1099374,4,6,10,5,5
1099553,3,7,7,0,2
1099564,8,1,9,9,0
1099614,4,8,7,5,6
1099963,1,8,3,10,1
1100080,8,3,1,8,0
1100084,6,9,6,7,3
1100135,4,5,6,6,0
1100153,6,10,8,5,5
1100280,4,8,5,0,8
1100422,3,8,2,0,9
1100571,5,6,2,5,0
1100605,1,8,8,5,1
1100649,1,6,6,4,3
1100874,1,0,10,7,2
1100940,5,8,6,10,10
1101111,4,4,2,2,4
1101536,7,7,3,10,2
1101671,1,0,0,2,1
1101722,1,7,7,7,5
1101809,9,3,1,4,1
1101991,1,2,5,3,3
1102012,3,2,0,10,1
1102036,5,2,8,1,10
1102067,3,0,8,3,5
1102152,4,8,10,5,9
1102156,6,0,9,5,5
1102274,1,5,10,5,9
1102429,5,6,4,6,2
1102576,5,10,5,8,9
1102583,4,1,9,7,7
1103076,4,3,4,6,9
1103265,5,9,3,2,10
1103316,5,0,5,2,7
1103320,1,10,10,3,6
1103435,3,3,8,8,7
1103505,5,0,10,8,9
1103555,6,6,2,7,9
1103741,9,0,1,1,5
1103749,5,5,0,4,0
1103805,1,8,2,2,8
1103817,9,0,3,10,1
1103914,1,0,10,4,6
1104031,4,10,10,9,8
1104057,5,4,8,3,7
1104061,6,4,9,2,1
1104071,1,5,7,1,4
1104077,4,7,4,7,1
1104182,9,3,6,1,4
1104218,1,8,10,0,5
1104342,7,6,0,2,0
1104344,3,4,0,6,1
1104353,5,9,4,0,9
1104380,5,0,7,7,3
1104502,1,2,9,4,2
1104762,5,10,1,5,8
1104806,1,7,10,8,9
1104857,3,0,10,3,1
1104870,5,7,10,3,6
1104884,5,5,6,2,0
1104970,5,3,7,10,0
1105056,5,7,6,4,1
1105082,5,9,5,2,9
1105126,5,3,0,10,3
1105128,5,0,0,4,1
1105221,4,4,2,10,1
1105233,1,2,6,5,9
1105436,4,5,3,6,4
1105526,4,0,5,2,9
1105547,7,9,9,10,2
1105581,1,3,3,8,9
1105833,5,10,6,4,0
1105894,7,3,6,4,4
1105921,4,9,0,1,5
1105963,1,4,2,3,10
1106032,7,0,7,8,9
1106130,4,3,10,2,8
1106317,9,1,9,2,8
1106407,5,7,0,3,1
1106408,4,6,6,8,9
1106520,9,1,3,4,5
1106581,5,7,6,10,7
1106713,5,5,1,5,4
1106858,5,7,8,9,0
1106921,5,9,5,2,4
1107011,1,0,2,9,4
1107024,10,3,2,9,2
1107086,4,6,1,6,3
1107146,8,3,5,0,8
1107254,4,5,3,5,6
1107257,5,1,1,5,7
1107267,1,6,8,1,5
1107281,3,5,7,6,1
1107406,7,6,3,4,0
1107453,10,3,1,9,0
1107472,1,10,6,7,8
1107571,6,10,6,4,7
1107577,5,2,7,3,10
1107692,1,0,10,4,8
1107710,9,10,10,7,5
1107722,5,7,7,3,3
1107896,6,7,7,6,2
1108231,5,9,10,10,8
1108232,4,4,0,10,10
1108416,6,10,5,5,3
1108804,7,0,8,1,8
1108932,6,0,4,1,10
1109063,3,9,10,0,3
1109101,1,8,5,7,2
1109227,5,4,2,10,3
1109256,4,3,4,1,9
1109271,1,2,7,8,6
1109363,5,4,8,0,9
1109384,6,2,7,7,0
1109465,3,3,0,7,6
1109639,5,7,2,5,10
1109646,4,6,9,9,7
1109690,6,2,2,9,5
1109896,5,10,3,5,7
1109906,9,2,6,10,10
1109989,5,0,3,3,5
1109990,3,6,9,4,9
1110078,4,6,10,7,6
1110085,1,3,5,10,8
1110099,1,7,10,10,3
1110151,1,8,6,0,6
1110225,7,1,0,1,3
1110239,5,0,9,9,10
1110270,6,8,1,8,2
1110296,4,5,6,5,4
1110334,6,4,2,9,9
1110429,4,2,8,3,9
1110545,9,1,6,10,6
1110547,6,10,4,8,6
1110611,6,2,1,9,3
1110679,5,9,2,8,10
1110854,1,8,10,5,6
1110876,5,0,1,7,9
1110923,6,6,2,1,6
1110927,5,2,0,7,5
1110970,8,8,9,8,5
1110990,1,8,7,9,3
1111071,5,9,7,1,8
1111100,1,4,0,6,7
1111373,10,4,4,1,0
1111418,4,1,9,0,3
1111496,6,7,8,7,8
1111686,4,0,5,6,8
1111733,5,8,3,8,5
1111799,1,3,7,6,2
1111924,7,6,9,2,6
1112070,5,3,2,10,1
1112173,9,0,5,6,1
1112280,4,8,8,9,6
1112414,4,0,0,2,7
1112723,5,0,9,3,6
1112952,1,5,3,2,5
1112970,1,7,1,10,3
1112985,9,2,5,3,7
1113050,10,4,7,3,2
1113057,8,10,3,7,3
1113151,1,9,5,9,9
1113241,6,2,7,6,0
1113443,1,8,9,9,1
1113515,4,1,5,0,8
1113528,5,9,3,10,4
1113544,5,8,1,8,5
1113569,4,3,4,5,4
1113619,4,3,5,7,0
1113655,6,3,3,3,9
1113889,6,3,6,2,4
1114052,3,2,4,3,8
1114244,7,9,8,10,2
1114270,6,7,7,5,8
1114442,5,9,8,5,5
1114510,1,9,6,7,3
1114791,4,10,7,8,10
1114862,3,6,8,6,6
1114958,3,10,8,3,7
1114973,5,2,7,1,5
1115136,3,7,4,5,5
1115225,10,7,6,5,1
1115260,5,1,3,5,0
1115413,5,2,8,4,5
1115433,5,5,2,4,1
1115597,3,1,0,8,3
1115624,1,8,10,2,1
1115732,1,1,6,9,2
1115741,10,8,4,5,10
1115758,1,0,7,0,0
1115842,10,0,1,9,6
1115924,1,10,6,10,0
1115998,5,8,0,0,1
1116007,4,8,0,0,5
1116088,6,9,6,5,6
1116135,10,4,5,9,3
1116157,5,6,10,4,9
1116191,3,6,10,9,3
1116215,1,7,0,6,5
1116263,3,7,0,0,7
1116264,3,4,1,10,1
1116298,4,5,5,3,1
1116363,9,5,3,1,3
1116469,5,0,2,0,10
1116473,5,0,10,0,3
1116509,1,0,5,0,9
1116559,1,5,6,2,2
1117205,3,7,6,10,7
1117309,1,8,1,5,6
1117513,3,1,1,2,10
1117548,5,2,7,9,0
1117596,8,2,1,9,4
1117758,6,8,6,1,8
1117821,5,10,10,9,4
1117951,4,5,0,6,5
1117963,1,2,4,9,3
1118115,4,1,5,3,1
1118167,5,6,5,1,3
1118299,10,9,4,10,4
1118344,1,7,0,1,2
1118396,3,8,3,8,4
1118409,5,2,8,8,4
1118436,8,8,1,3,5
1118569,3,4,10,10,8
1118603,4,6,1,3,9
1118624,9,8,9,2,9
1118738,6,1,5,8,0
1118785,1,9,4,3,4
1118906,1,8,10,10,4
1119066,7,8,6,7,2
1119069,6,6,6,7,2
1119160,1,0,5,9,2
1119207,3,4,5,9,4
1119258,3,9,9,5,4
1119339,5,5,10,4,1
1119398,3,6,4,10,4
1119675,5,4,0,2,10
1119795,9,8,9,9,3
1119860,6,1,7,6,7
1119986,5,7,10,4,10
1120025,5,1,1,6,3
1120175,5,0,1,4,10
1120201,6,9,6,9,6
1120227,9,2,2,0,7
1120256,5,1,9,4,7
1120345,5,0,8,6,4
1120360,1,8,7,6,10
1120597,4,6,3,0,6
1120699,10,5,8,5,10
1121026,5,7,4,10,4
1121042,1,0,4,1,9
1121295,7,2,6,5,1
1121316,5,10,3,5,8
1121427,4,10,3,3,0
1121438,5,9,7,2,9
1121524,5,10,8,4,1
1121616,5,0,10,2,0
1121629,1,4,0,10,7
1121657,1,7,1,3,3
1121688,1,3,6,6,9
1121748,9,0,10,3,3
1121752,5,7,9,10,5
1121923,5,0,0,5,6
1121970,4,5,9,0,3
1122201,4,8,9,4,2
1122228,6,0,10,6,6
1122382,1,6,5,3,9
1122538,1,0,3,4,3
1122704,10,5,9,0,4
1122765,7,6,4,8,3
1122778,1,9,7,2,7
1122859,9,2,5,1,0
1122952,5,8,3,0,6
1122965,5,1,9,1,2
1122975,5,10,8,0,0
1123200,1,8,3,2,4
1123236,10,2,5,5,5
1123257,5,10,10,5,6
1123312,9,2,5,8,2
1123363,6,9,3,5,1
1123391,6,9,10,10,10
1123438,1,1,10,6,0
1123470,1,1,3,5,3
1123570,4,1,0,2,3
1123729,4,3,10,7,9
1123830,7,4,2,10,3
1123929,4,1,3,8,9
1124075,1,4,2,4,8
1124106,7,0,0,3,2
1124174,3,3,8,0,8
1124198,4,2,4,1,7
1124245,3,6,3,4,5
1124289,1,9,10,10,7
1124478,4,4,2,0,5
1124616,5,4,3,5,5
1124651,5,0,3,2,6
1124728,10,8,4,7,5
1124938,1,9,6,2,0
1124956,1,8,2,9,9
1125041,10,2,7,7,5
1125185,6,4,1,3,5
1125202,1,7,10,1,3
1125308,1,0,10,6,2
1125331,1,4,0,7,0
1125353,1,10,1,4,1
1125429,5,5,6,2,0
1125453,1,1,9,0,10
1125609,7,6,6,0,9
1125710,5,2,5,0,2
1125719,8,6,6,2,9
1125891,4,6,3,10,3
1125944,7,1,1,1,7
1126393,5,1,8,1,2
1126480,1,6,3,7,10
1126637,5,2,4,3,1
1126671,1,6,1,6,6
1126690,1,7,7,4,9
1126738,3,8,10,9,5
1127019,5,2,9,10,6
1127201,5,4,9,7,5
1127290,6,6,10,5,2
1127541,3,0,9,0,2
1127564,1,6,8,8,5
1127576,4,10,7,9,8
1127616,5,0,7,5,7
1127669,4,5,10,7,6
1127683,5,7,1,4,2
1127716,3,7,9,6,0
1127718,6,3,6,0,7
1127784,4,1,4,6,7
1128049,3,8,1,2,10
1128385,6,6,4,0,3
1128398,7,0,4,8,9
1128599,1,4,9,7,6
1128625,6,4,9,5,7
1128692,1,9,6,8,1
1128820,10,2,6,1,3
1128871,5,1,8,7,1
1129116,6,6,8,9,1
1129148,6,2,5,0,3
1129267,9,1,6,9,5
1129517,5,10,4,5,4
1129683,10,6,10,3,9
1129709,5,8,6,6,10
1129893,6,10,2,6,3
1129962,1,5,0,10,2
1130422,1,10,3,10,6
1130432,6,7,1,6,9
1130444,10,3,4,4,1
1130560,5,2,0,2,10
1130663,5,3,10,1,3
1130749,1,4,4,10,5
1130865,5,10,3,7,3
1130916,4,7,6,1,4
1130920,9,5,8,1,0
1130922,1,9,7,9,5
1130979,1,1,6,2,9
1131052,5,5,6,3,4
1131077,1,1,2,3,5
1131126,1,2,9,8,3
1131234,1,6,7,4,2
1131311,4,9,0,8,5
1131353,5,4,10,2,1
1131446,5,10,1,7,3
1131490,6,0,8,6,1
1132110,3,1,1,0,1
1132113,6,1,1,10,7
1132216,9,1,2,3,2
1132321,6,6,5,9,7
1132371,5,2,2,9,0
1132422,4,0,4,0,8
1132603,1,7,7,0,0
1132614,5,1,2,6,2
1132621,5,3,6,7,7
1132723,5,8,1,6,4
1132891,4,3,5,4,0
1132950,5,7,1,1,4
1133193,1,1,10,9,3
1133416,7,1,10,5,7
1133422,1,10,9,8,5
1133594,1,2,9,2,2
1133630,5,2,7,10,5
1133742,4,7,0,2,3
1133750,5,4,9,10,9
1133830,6,0,1,10,2
1133860,7,1,1,1,9
1133904,1,0,3,7,10
1134018,5,6,3,2,5
1134045,3,7,5,10,6
1134159,8,10,6,2,4
1134189,5,5,4,8,10
1134201,4,2,4,0,4
1134214,3,8,6,8,7
1134246,6,0,0,0,3
1134258,5,4,6,2,9
1134288,4,0,10,4,0
1134437,1,3,9,8,0
1134525,4,4,0,9,9
1134705,3,6,5,7,6
1134707,3,3,10,2,2
1134778,3,5,9,6,8
1134809,6,0,6,2,4
1134810,7,2,2,9,3
1134879,4,7,3,4,6
1134905,4,9,10,0,5
1135064,1,9,1,8,1
1135390,6,8,8,0,10
1135395,6,8,2,2,5
1135483,5,2,5,7,8
1135486,4,9,5,2,3
1135680,6,9,7,5,1
1135757,6,7,9,1,4
1135985,5,5,5,8,9
1136024,5,8,6,7,7
1136084,1,6,4,5,1
1136441,5,1,2,3,8
1136517,1,2,10,3,4
1136530,10,9,10,4,9
1136554,9,3,8,10,2
1136599,4,0,3,6,4
1136610,4,7,0,7,6
1136669,9,9,7,5,5
1136672,1,1,2,1,0
1136722,1,8,3,0,9
1136817,7,9,3,9,7
1136822,1,5,0,9,2
1136902,4,10,6,5,5
1136965,5,0,6,9,6
1137014,7,8,3,0,3
1137155,1,4,5,8,9
1137196,1,10,2,6,1
1137414,1,1,5,1,5
1137475,1,5,6,0,10
1137573,1,5,3,1,1
1137644,1,7,3,6,9
1137670,3,8,1,4,0
1137785,6,4,8,6,0
1137805,6,7,2,7,9
1137812,1,1,6,4,10
1137940,5,8,8,3,4
1138233,9,5,3,0,6
1138242,6,9,9,1,10
1138310,5,1,3,9,3
1138472,5,5,10,6,9
1138546,1,6,2,9,2
1138567,8,8,2,8,6
1138852,7,8,2,2,5
1138923,6,0,5,3,6
1139083,5,6,4,1,1
1139094,6,5,1,3,10
1139214,5,7,5,3,6
1139248,5,1,1,5,0
1139368,8,2,1,0,1
1139453,1,8,2,6,7
1139539,1,5,5,10,10
1139637,1,3,10,0,0
1139699,5,8,7,9,0
1139952,5,4,8,9,4
1140320,4,4,4,2,1
1140411,4,10,9,2,6
1140425,4,8,4,8,10
1140531,6,7,7,4,0
1140549,7,2,5,8,8
1140582,3,5,5,5,10
1140621,1,7,3,5,8
1140892,4,0,10,6,7
1140995,5,6,4,4,0
1141059,4,6,2,1,2
1141397,10,1,5,7,10
1141558,1,7,2,6,5
1141640,9,3,6,6,2
1141660,5,2,2,9,9
1141740,9,1,8,6,1
1141898,6,2,7,0,0
1141993,1,1,10,3,7
1142095,6,5,2,8,0
1142119,6,7,1,0,9
1142156,6,7,2,3,2
1142169,5,7,9,8,10
1142226,5,7,5,5,1
1142266,5,1,2,0,8
1142295,5,8,10,3,3
1142672,3,6,4,3,1
1142727,3,6,4,6,6
1142739,1,5,8,10,9
1143019,4,10,7,0,2
1143223,5,4,7,6,4
1143246,1,3,10,10,0
1143315,7,9,10,10,3
1143410,3,4,7,7,5
1143552,1,9,2,0,2
1143560,5,3,10,5,2
1143561,5,3,0,5,4
1143689,1,0,9,9,1
1143743,5,2,7,6,1
1144060,1,8,1,7,8
1144091,1,3,6,2,9
1144328,1,10,10,7,3
1144331,6,10,7,2,2
1144372,5,8,2,4,3
1144423,5,5,3,3,1
1144442,1,10,1,2,3
1144583,5,4,0,5,8
1144598,10,5,0,2,7
1144624,1,3,9,3,10
1144641,1,4,5,6,3
1144656,1,9,6,5,3
1144829,1,6,6,2,0
1144835,5,1,6,0,6
1144853,5,3,2,5,4
1144978,1,8,3,3,4
1145148,5,0,7,0,1
1145182,6,0,8,8,10
1145198,1,7,8,8,5
1145421,5,7,10,5,4
1145424,4,2,10,9,7
1145438,4,10,3,10,4
1145464,10,9,5,8,7
1145559,5,4,6,7,1
1145562,3,8,3,0,7
1145565,5,8,8,6,10
1145633,4,3,9,7,8
1145732,1,4,1,0,8
1145977,5,6,6,4,3
1146050,4,1,2,8,7
1146292,3,7,2,2,7
1146376,4,10,6,6,10
1146400,5,0,2,9,3
1146531,1,9,0,5,1
1146621,8,5,2,3,5
1146630,5,7,8,4,8
1146724,4,0,0,7,0
1146878,3,0,5,1,0
1146908,5,8,1,6,5
1146928,6,3,1,6,9
1146992,4,6,2,6,1
1147192,9,5,8,7,8
1147709,8,5,7,3,6
1147765,9,1,7,3,3
1147864,3,10,8,0,9
1147954,1,4,5,6,2
1148000,4,7,4,4,6
1148361,5,0,1,5,7
1148366,1,3,9,4,1
1148600,6,10,6,10,5
1148783,5,5,2,0,1
1148995,3,6,9,1,8
1149238,1,2,3,10,5
1149248,5,5,8,8,7
1149316,5,7,8,6,0
1149386,5,7,7,0,8
1149394,8,3,0,6,1
1149431,10,0,6,4,3
1149736,1,7,5,1,3
1150075,4,7,8,9,8
1150114,6,9,10,0,6
1150292,6,9,7,0,2
1150330,5,5,10,3,1
1150414,4,7,8,6,6
1150432,8,2,3,4,3
1150510,1,9,5,1,6
1150549,4,6,4,6,8
1150635,3,4,5,3,6
1150659,1,6,7,10,0
1150735,5,2,4,2,6
1150799,4,5,0,8,0
1150897,5,5,3,4,4
1150934,6,2,6,9,6
1150952,5,1,0,8,6
1151017,6,5,9,5,10
1151081,5,10,5,1,3
1151119,3,0,6,6,9
1151247,5,3,9,5,4
1151368,1,7,1,4,9
1151441,5,6,8,9,8
1151490,8,3,6,6,7
1151506,10,9,9,2,5
1151608,5,0,5,7,2
1151631,5,10,1,3,8
1151663,4,7,1,7,10
1151728,7,7,8,3,10
1151765,5,7,9,2,1
1151829,10,7,3,4,3
1152028,1,0,3,10,0
1152053,6,9,6,3,1
1152075,6,7,5,7,1
1152109,4,2,2,5,1
1152170,5,8,1,2,3
1152261,3,6,1,9,6
1152354,8,10,0,9,1
1152581,1,10,4,3,8
1152590,4,10,3,8,3
1152598,8,10,8,2,3
1152708,5,6,4,7,10
1153116,5,7,1,4,10
1153169,5,6,0,5,6
1153232,1,7,1,10,3
1153320,4,7,3,9,10
1153330,5,4,10,5,9
1153371,9,10,3,4,10
1153428,5,7,4,7,7
1153567,5,4,6,4,3
1153726,5,1,0,10,3
1153928,3,1,9,5,4
1153937,5,8,3,1,0
1154005,1,0,0,3,7
1154034,6,6,6,9,1
1154131,1,10,0,6,9
1154246,1,2,5,10,0
1154328,4,6,5,3,8
1154379,6,5,4,4,2
1154600,1,7,1,4,4
1154619,1,10,2,10,10
1154643,1,4,6,4,8
1154669,1,7,3,10,8
1154676,6,1,10,1,2
1154690,1,5,9,9,5
1154722,1,7,0,3,10
1154735,6,10,5,8,9
1154772,4,5,5,8,3
1154837,5,7,3,6,0
1154880,4,2,2,8,10
1155060,5,10,6,3,0
1155186,5,7,10,6,3
1155296,1,2,0,8,2
1155316,1,7,0,2,5
1155385,1,4,4,0,10
1155556,4,10,0,1,3
1155568,6,10,10,0,4
1155586,1,4,6,6,0
1155696,1,0,0,0,9
1155753,8,6,0,4,8
1155853,9,9,6,0,6
1155896,5,7,8,2,4
1155904,3,10,8,7,6
1156045,4,5,10,8,3
1156059,5,9,0,6,2
1156194,5,0,1,2,4
1156426,4,8,4,1,6
1156455,5,1,5,2,4
1156526,5,4,7,1,4
1156551,6,5,1,2,10
1156753,1,6,3,8,8
1156910,4,2,6,8,6
1156993,5,4,8,5,0
1157340,5,5,0,6,6
1157717,4,9,3,1,0
1157895,4,0,7,6,0
1158074,3,9,6,10,7
1158163,4,6,9,6,2
1158262,5,3,2,10,7
1158278,6,8,7,1,0
1158375,8,0,7,4,0
1158513,5,0,3,9,0
1158517,1,1,1,3,0
1158528,5,0,3,7,3
1158562,6,5,10,4,5
1158643,8,7,7,5,6
1158687,5,2,3,6,6
1158747,1,6,2,2,3
1158806,5,6,7,1,0
1158991,8,2,4,3,6
1159175,5,8,5,8,10
1159188,5,9,6,9,2
1159242,1,9,0,3,2
1159290,6,1,0,8,5
1159375,1,4,8,4,3
1159453,5,0,8,3,9
1159459,5,1,4,9,10
1159574,1,0,4,7,9
1159662,1,4,1,0,3
1159705,8,8,10,2,0
1159710,5,6,9,5,0
1159731,3,1,7,1,9
1159762,1,5,2,1,9
1159871,5,9,8,8,7
1160185,3,0,5,1,1
1160243,6,7,1,9,5
1160507,1,8,3,0,10
1160850,1,8,4,4,0
1161100,1,3,9,9,0
1161128,6,10,8,6,7
1161251,3,4,6,10,2
1161318,8,1,7,5,5
1161351,10,8,5,1,6
1161415,5,0,6,2,9
1161516,7,6,8,8,4
1161564,8,6,10,6,7
1161782,1,8,6,0,1
1161843,10,5,10,7,8
1161939,4,1,7,2,1
1162030,1,2,5,9,7
1162201,4,3,2,0,0
1162266,9,7,4,2,7
1162302,1,6,4,6,8
1162381,1,7,4,1,6
1162469,8,1,2,8,6
1162597,1,0,10,10,2
1162700,6,9,4,10,1
1162805,4,6,9,9,5
1162831,4,10,7,5,7
1162989,1,9,10,1,0
1163115,5,7,8,0,6
1163276,1,0,3,10,0
1163333,5,6,2,8,8
1163402,1,7,8,7,2
1163497,5,6,8,5,6
1163692,4,6,6,0,5
1163702,4,4,9,8,0
1163721,10,4,6,5,9
1163931,5,6,7,2,2
1163934,5,6,8,5,2
1164039,4,4,4,4,1
1164094,7,5,4,9,5
1164173,4,5,10,1,10
1164181,1,10,10,2,7
1164265,1,5,7,4,7
1164544,10,7,0,8,7
1164615,5,1,4,5,1
1164617,1,0,6,1,6
1164692,4,10,1,4,8
1164734,1,2,0,9,3
1164802,8,2,7,3,0
1164823,8,7,9,2,3
1164960,9,6,9,1,9
1164966,5,10,4,6,5
1165089,4,4,6,1,0
1165101,5,1,8,10,3
1165212,1,8,10,9,6
1165226,3,7,6,8,0
1165250,1,0,5,6,4
1165360,5,0,9,9,2
1165422,5,8,3,10,4
1165530,5,2,0,9,7
1165563,1,0,10,2,0
1165638,6,3,2,3,5
1165646,9,9,0,2,9
1165673,9,6,0,5,1
1165721,4,9,5,3,2
1165771,4,1,6,6,6
1165780,1,5,4,8,9
1165850,4,5,6,0,5
1165902,8,2,9,4,9
1166027,9,4,3,4,1
1166128,6,4,10,5,5
1166210,7,8,6,5,3
1166282,3,0,7,5,0
1166369,10,3,6,9,3
1166438,4,4,7,8,1
1166476,10,1,9,7,10
1166530,4,5,2,6,1
1166581,1,7,1,10,9
1166775,6,7,3,3,3
1166784,10,3,0,6,6
1166826,8,5,1,10,2
1166894,5,1,0,2,0
1166984,4,10,1,8,1
1167201,1,5,4,6,5
1167263,5,3,2,10,3
1167294,4,4,5,10,7
1167428,3,7,0,2,0
1167442,4,9,2,0,5
1167516,5,7,8,5,10
1167520,3,5,6,7,10
1167521,4,8,7,8,7
1167621,10,1,10,2,9
1167633,4,10,7,7,10
1167652,1,1,8,5,7
1167696,1,6,4,9,3
1167859,4,4,4,1,3
1167869,8,4,10,6,6
1167977,1,4,1,0,7
1168012,5,8,7,4,1
1168029,6,9,5,0,8
1168094,6,3,9,9,5
1168405,6,1,4,8,1
1168601,1,10,8,2,4
1168659,1,4,7,5,10
1168761,1,1,9,7,9
1168828,1,4,7,7,1
1168889,5,1,10,2,0
1169071,4,0,6,9,8
1169146,1,9,5,0,9
1169163,5,5,1,8,4
1169259,4,8,4,6,10
1169515,1,7,8,7,7
1169621,1,2,9,3,0
1169654,3,4,9,8,5
1169664,5,2,1,6,6
1170037,5,7,5,4,2
1170072,3,7,3,1,9
1170108,1,5,0,8,4
1170232,1,9,4,9,6
1170380,10,1,9,10,8
1170523,8,10,3,9,0
1170526,6,10,6,10,5
1170977,3,5,9,2,9
1171059,4,7,4,0,10
1171282,1,6,2,4,6
1171306,4,6,8,8,3
1171367,1,10,6,5,0
1171566,8,10,6,5,5
1171606,1,9,7,2,1
1171642,5,4,6,2,10
1171711,5,2,7,8,7
1171725,5,9,0,9,10
1171828,10,6,7,3,1
1171888,7,0,6,10,7
1171964,4,5,3,7,3
1172196,5,6,6,10,3
1172348,3,8,6,5,1
1172376,1,4,10,5,6
1172457,7,8,5,5,9
1172628,5,3,2,8,7
1172733,6,2,9,2,8
1172740,10,3,3,6,2
1172756,10,10,1,0,3
1172803,5,9,3,7,3
1172947,1,5,8,8,10
1172955,4,2,4,5,7
1173039,1,6,2,8,6
1173077,5,0,10,0,1
1173101,1,10,3,4,5
1173210,3,7,10,1,9
1173336,5,9,5,7,5
1173462,10,1,6,3,10
1173481,1,0,6,8,1
1173537,8,6,3,0,4
1173595,1,6,5,2,3
1173698,1,0,7,0,8
1173710,5,2,6,6,8
1173724,5,9,4,7,8
1173917,8,0,7,6,8
1173984,1,9,0,0,6
1174087,5,7,2,5,8
1174181,10,1,9,7,6
1174190,5,3,7,3,4
1174251,6,8,0,1,1
1174441,4,1,5,4,2
1174506,1,8,4,9,0
1174507,4,7,4,3,2
1174514,5,7,8,6,5
1174540,5,1,1,5,6
1174615,1,8,7,6,10
1174709,5,8,8,0,1
1174786,4,4,8,9,0
1174867,9,1,10,5,5
1174963,6,4,8,4,7
1175007,5,7,2,7,4
1175061,5,4,6,8,6
1175082,5,1,4,9,2
1175168,5,8,9,9,5
1175193,6,9,3,7,3
1175334,1,2,9,3,5
1175578,4,3,8,10,2
1175595,1,6,7,6,9
1175659,1,1,10,2,8
1175759,4,9,6,1,6
1175807,4,3,5,2,2
1175825,1,5,4,7,3
1175892,8,5,3,0,2
1175985,4,6,0,7,6
1176037,6,9,3,3,2
1176126,9,8,5,10,10
1176135,6,9,6,4,7
1176173,1,9,7,10,1
1176260,1,4,3,6,0
1176310,4,4,8,3,6
1176390,1,7,5,3,3
1176403,7,4,5,7,9
1176425,5,6,3,4,4
1176436,6,4,5,1,3
1176462,4,10,3,5,8
1176532,9,8,3,2,0
1176594,1,7,7,1,5
1176646,1,0,0,3,4
1176663,9,8,1,8,5
1176840,6,5,7,10,8
1176900,1,1,3,1,9
1177058,4,10,0,8,6
1177092,9,2,9,2,7
1177303,1,2,6,8,10
1177309,6,4,2,3,6
1177327,1,0,6,7,8
1177333,3,10,10,8,3
1177402,4,1,2,10,6
1177507,1,7,8,1,0
1177635,4,5,3,1,7
1177651,4,3,4,2,0
1177899,6,9,2,4,4
1177905,3,4,6,7,0
1177986,5,0,5,8,2
1177994,5,9,0,6,10
1178111,5,3,0,9,2
1178230,1,0,9,4,6
1178362,3,6,2,0,9
1178371,1,5,4,0,10
1178438,6,5,1,9,5
1178681,6,1,3,4,2
1179033,5,5,7,6,3
1179077,5,7,6,1,1
1179162,7,8,6,5,3
1179242,4,4,5,5,2
1179356,5,3,2,2,8
1179411,1,9,8,9,9
1179423,4,6,8,8,5
1179500,1,6,8,6,0
1179542,4,5,7,3,3
1179625,1,8,3,8,6
